#NAVN?;"<?xml version=""1.0"" encoding=""utf-16""?><WebTableParameter xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns=""http://stats.oecd.org/OECDStatWS/2004/03/01/""><DataTable Code=""DCCV_AVQ_PERSONE"" HasMetadata=""true""><Name LocaleIsoCode=""en"">Aspects of daily life</Name><Name LocaleIsoCode=""it"">Aspetti della vita quotidiana</Name><Dimension Code=""ITTER107"" HasMetadata=""false"" CommonCode=""ITTER107"" Display=""labels""><Name LocaleIsoCode=""en"">Territory</Name><Name LocaleIsoCode=""it"">Territorio</Name><Member Code=""IT"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""1""><Name LocaleIsoCode=""en"">Italy</Name><Name LocaleIsoCode=""it"">Italia</Name><ChildMember Code=""ITCD"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Nord</Name><Name LocaleIsoCode=""it"">Nord</Name></ChildMember><ChildMember Code=""ITC"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""1""><Name LocaleIsoCode=""en"">Nord-ovest</Name><Name LocaleIsoCode=""it"">Nord-ovest</Name><ChildMember Code=""ITC1"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Piemonte</Name><Name LocaleIsoCode=""it"">Piemonte</Name></ChildMember><ChildMember Code=""ITC2"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Valle d'Aosta / Vallée d'Aoste</Name><Name LocaleIsoCode=""it"">Valle d'Aosta / Vallée d'Aoste</Name></ChildMember><ChildMember Code=""ITC3"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Liguria</Name><Name LocaleIsoCode=""it"">Liguria</Name></ChildMember><ChildMember Code=""ITC4"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Lombardia</Name><Name LocaleIsoCode=""it"">Lombardia</Name></ChildMember></ChildMember><ChildMember Code=""ITD"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""1""><Name LocaleIsoCode=""en"">Nord-est</Name><Name LocaleIsoCode=""it"">Nord-est</Name><ChildMember Code=""ITDA"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Trentino Alto Adige / Südtirol</Name><Name LocaleIsoCode=""it"">Trentino Alto Adige / Südtirol</Name></ChildMember><ChildMember Code=""ITD1"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Provincia Autonoma Bolzano / Bozen</Name><Name LocaleIsoCode=""it"">Provincia Autonoma Bolzano / Bozen</Name></ChildMember><ChildMember Code=""ITD2"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Provincia Autonoma Trento</Name><Name LocaleIsoCode=""it"">Provincia Autonoma Trento</Name></ChildMember><ChildMember Code=""ITD3"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Veneto</Name><Name LocaleIsoCode=""it"">Veneto</Name></ChildMember><ChildMember Code=""ITD4"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Friuli-Venezia Giulia</Name><Name LocaleIsoCode=""it"">Friuli-Venezia Giulia</Name></ChildMember><ChildMember Code=""ITD5"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Emilia-Romagna</Name><Name LocaleIsoCode=""it"">Emilia-Romagna</Name></ChildMember></ChildMember><ChildMember Code=""ITE"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""1""><Name LocaleIsoCode=""en"">Centro (I)</Name><Name LocaleIsoCode=""it"">Centro</Name><ChildMember Code=""ITE1"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Toscana</Name><Name LocaleIsoCode=""it"">Toscana</Name></ChildMember><ChildMember Code=""ITE2"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Umbria</Name><Name LocaleIsoCode=""it"">Umbria</Name></ChildMember><ChildMember Code=""ITE3"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Marche</Name><Name LocaleIsoCode=""it"">Marche</Name></ChildMember><ChildMember Code=""ITE4"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Lazio</Name><Name LocaleIsoCode=""it"">Lazio</Name></ChildMember></ChildMember><ChildMember Code=""ITFG"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Mezzogiorno</Name><Name LocaleIsoCode=""it"">Mezzogiorno</Name></ChildMember><ChildMember Code=""ITF"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""1""><Name LocaleIsoCode=""en"">Sud</Name><Name LocaleIsoCode=""it"">Sud</Name><ChildMember Code=""ITF1"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Abruzzo</Name><Name LocaleIsoCode=""it"">Abruzzo</Name></ChildMember><ChildMember Code=""ITF2"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Molise</Name><Name LocaleIsoCode=""it"">Molise</Name></ChildMember><ChildMember Code=""ITF3"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Campania</Name><Name LocaleIsoCode=""it"">Campania</Name></ChildMember><ChildMember Code=""ITF4"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Puglia</Name><Name LocaleIsoCode=""it"">Puglia</Name></ChildMember><ChildMember Code=""ITF5"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Basilicata</Name><Name LocaleIsoCode=""it"">Basilicata</Name></ChildMember><ChildMember Code=""ITF6"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Calabria</Name><Name LocaleIsoCode=""it"">Calabria</Name></ChildMember></ChildMember><ChildMember Code=""ITG"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""1""><Name LocaleIsoCode=""en"">Isole</Name><Name LocaleIsoCode=""it"">Isole</Name><ChildMember Code=""ITG1"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Sicilia</Name><Name LocaleIsoCode=""it"">Sicilia</Name></ChildMember><ChildMember Code=""ITG2"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Sardegna</Name><Name LocaleIsoCode=""it"">Sardegna</Name></ChildMember></ChildMember><ChildMember Code=""2"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">metropolitan area - centre</Name><Name LocaleIsoCode=""it"">centro area metropolitana</Name></ChildMember><ChildMember Code=""3"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">metropolitan area - suburbs</Name><Name LocaleIsoCode=""it"">periferia area metropolitana</Name></ChildMember><ChildMember Code=""6"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">until 2,000 inhab.</Name><Name LocaleIsoCode=""it"">fino a 2.000 ab.</Name></ChildMember><ChildMember Code=""7"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">2,001 - 10,000 inhab.</Name><Name LocaleIsoCode=""it"">2.001 - 10.000 ab.</Name></ChildMember><ChildMember Code=""8"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">10,001 - 50,000 inhab.</Name><Name LocaleIsoCode=""it"">10.001 - 50.000 ab.</Name></ChildMember><ChildMember Code=""9"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">50,001 inhab. and over</Name><Name LocaleIsoCode=""it"">50.001 ab. e più</Name></ChildMember></Member></Dimension><Dimension Code=""TIPO_DATO_AVQ"" HasMetadata=""false"" CommonCode=""TIPO_DATO_AVQ"" Display=""labels""><Name LocaleIsoCode=""en"">Data type</Name><Name LocaleIsoCode=""it"">Tipo dato</Name><Member Code=""0-34_STU_MOV"" HasMetadata=""true"" HasChild=""1""><Name LocaleIsoCode=""en"">kindergarten children and students aged under 34 years who leave home to go to school or college, by means of transport used and time spent</Name><Name LocaleIsoCode=""it"">bambini dell'asilo, della scuola dell'infanzia e studenti fino a 34 anni che escono di casa per andare a scuola o all'università, per mezzo di trasporto utilizzato e tempo impiegato</Name><ChildMember Code=""0-34_STMOV_FOOT"" HasMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">by foot</Name><Name LocaleIsoCode=""it"">vanno a piedi</Name></ChildMember><ChildMember Code=""0-34_STMOV_MEANS"" HasMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">they use means of transport</Name><Name LocaleIsoCode=""it"">usano mezzi di trasporto</Name></ChildMember><ChildMember Code=""0-34_STMOV_TRAIN"" HasMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">train</Name><Name LocaleIsoCode=""it"">treno</Name></ChildMember><ChildMember Code=""0-34_STMOV_BUS"" HasMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">tram, bus</Name><Name LocaleIsoCode=""it"">tram, bus</Name></ChildMember><ChildMember Code=""0-34_STMOV_METRO"" HasMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">metro</Name><Name LocaleIsoCode=""it"">metropolitana</Name></ChildMember><ChildMember Code=""0-34_STMOV_COACH"" HasMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">coach</Name><Name LocaleIsoCode=""it"">pullman, corriera</Name></ChildMember><ChildMember Code=""0-34_STMOV_BUSC"" HasMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">bus company</Name><Name LocaleIsoCode=""it"">pullman aziendale</Name></ChildMember><ChildMember Code=""0-34_STMOV_PCAR"" HasMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">private car as driver</Name><Name LocaleIsoCode=""it"">auto privata (come conducente)</Name></ChildMember><ChildMember Code=""0-34_STMOV_PPASS"" HasMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">private car as passenger</Name><Name LocaleIsoCode=""it"">auto privata (come passeggero)</Name></ChildMember><ChildMember Code=""0-34_STMOV_MOTOR"" HasMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">motorcycle, moped</Name><Name LocaleIsoCode=""it"">motocicletta, ciclomotore</Name></ChildMember><ChildMember Code=""0-34_STMOV_BICYC"" HasMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">bicycle</Name><Name LocaleIsoCode=""it"">bicicletta</Name></ChildMember><ChildMember Code=""0-34_STU_MOVT"" HasMetadata=""false"" HasChild=""1""><Name LocaleIsoCode=""en"">time spent</Name><Name LocaleIsoCode=""it"">tempo impiegato</Name><ChildMember Code=""0-34_STU_MOVT_15"" HasMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">until 15 minutes</Name><Name LocaleIsoCode=""it"">fino a 15 minuti</Name></ChildMember><ChildMember Code=""0-34_STU_MOVT_31"" HasMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">31 minutes and over</Name><Name LocaleIsoCode=""it"">31 minuti e più</Name></ChildMember></ChildMember></Member></Dimension><Dimension Code=""MISURA_AVQ"" HasMetadata=""false"" CommonCode=""MISURA_AVQ"" Display=""labels""><Name LocaleIsoCode=""en"">Measure</Name><Name LocaleIsoCode=""it"">Misura</Name><Member Code=""THV"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">thousands value</Name><Name LocaleIsoCode=""it"">valori in migliaia</Name></Member><Member Code=""HSC"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0"" IsDisplayed=""true""><Name LocaleIsoCode=""en"">per 100 people with the same characteristics</Name><Name LocaleIsoCode=""it"">per 100 persone con le stesse caratteristiche</Name></Member></Dimension><Dimension Code=""SEXISTAT1"" HasMetadata=""false"" CommonCode=""SEXISTAT1"" Display=""labels""><Name LocaleIsoCode=""en"">Gender</Name><Name LocaleIsoCode=""it"">Sesso</Name><Member Code=""9"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">total</Name><Name LocaleIsoCode=""it"">totale</Name></Member></Dimension><Dimension Code=""ETA1"" HasMetadata=""false"" CommonCode=""ETA1"" Display=""labels""><Name LocaleIsoCode=""en"">Age class</Name><Name LocaleIsoCode=""it"">Classe di età</Name><Member Code=""Y_UN34"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">until 34 years</Name><Name LocaleIsoCode=""it"">fino a 34 anni</Name></Member></Dimension><Dimension Code=""TITOLO_STUDIO"" HasMetadata=""false"" CommonCode=""TITOLO_STUDIO"" Display=""labels""><Name LocaleIsoCode=""en"">Educational level</Name><Name LocaleIsoCode=""it"">Titolo di studio</Name><Member Code=""99"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">total</Name><Name LocaleIsoCode=""it"">totale</Name></Member></Dimension><Dimension Code=""CONDIZIONE_DICH"" HasMetadata=""false"" CommonCode=""CONDIZIONE_DICH"" Display=""labels""><Name LocaleIsoCode=""en"">Occupational status</Name><Name LocaleIsoCode=""it"">Condizione e posizione nella professione</Name><Member Code=""99"" HasMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">total</Name><Name LocaleIsoCode=""it"">totale</Name></Member></Dimension><Dimension Code=""TIME"" HasMetadata=""false"" CommonCode=""TIME"" Display=""labels""><Name LocaleIsoCode=""en"">Select time</Name><Name LocaleIsoCode=""it"">Seleziona periodo</Name><Member Code=""2020"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2020</Name><Name LocaleIsoCode=""it"">2020</Name></Member><Member Code=""2021"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2021</Name><Name LocaleIsoCode=""it"">2021</Name></Member></Dimension><WBOSInformations><TimeDimension WebTreeWasUsed=""false""><NumberOfPeriods Annual=""2"" Semesters=""0"" Quarters=""0"" Months=""0"" Weeks=""0"" Days=""0"" /></TimeDimension></WBOSInformations><Tabulation Axis=""horizontal""><Dimension Code=""TIPO_DATO_AVQ"" /></Tabulation><Tabulation Axis=""vertical""><Dimension Code=""TIME"" /><Dimension Code=""ITTER107"" /></Tabulation><Tabulation Axis=""page""><Dimension Code=""MISURA_AVQ"" /><Dimension Code=""SEXISTAT1"" /><Dimension Code=""ETA1"" /><Dimension Code=""TITOLO_STUDIO"" /><Dimension Code=""CONDIZIONE_DICH"" /></Tabulation><Formatting><Labels LocaleIsoCode=""it"" /><Power>0</Power><Decimals>-1</Decimals><SkipEmptyLines>true</SkipEmptyLines><SkipEmptyCols>true</SkipEmptyCols><SkipLineHierarchy>true</SkipLineHierarchy><SkipColHierarchy>false</SkipColHierarchy><Page>1</Page></Formatting></DataTable><Format><ShowEmptyAxes>true</ShowEmptyAxes><Page>1</Page><EnableSort>true</EnableSort><IncludeFlagColumn>false</IncludeFlagColumn><IncludeTimeSeriesId>false</IncludeTimeSeriesId><DoBarChart>false</DoBarChart><FreezePanes>true</FreezePanes><MaxBarChartLen>65</MaxBarChartLen></Format><Query><Name LocaleIsoCode=""it"">Spostamenti verso scuola - regioni e tipo di comune</Name><AbsoluteUri>http://dati.istat.it//View.aspx?QueryId=16497&amp;QueryType=Public&amp;Lang=it</AbsoluteUri></Query></WebTableParameter>";;;;;;;;;;;;;;
Tipo dato;;;  vanno a piedi;  usano mezzi di trasporto;  treno;  tram, bus;  metropolitana;  pullman, corriera;  pullman aziendale;  auto privata (come conducente);  auto privata (come passeggero);  motocicletta, ciclomotore;  bicicletta;  tempo impiegato;
;;;;;;;;;;;;;;    fino a 15 minuti;    31 minuti e più
;;;;;;;;;;;;;;;
Seleziona periodo;Territorio;;31,5;68,5;5,2;13,4;4,9;11,2;3,6;4,6;35,7;1,9;1,5;54,5;15,4
;    Piemonte;;33,6;66,4;3,8;6,5;1,9;13,3;8,2;4,1;38;0;1,1;65,9;8,5
;    Valle d'Aosta / Vallée d'Aoste;;37,3;62,7;6;22,1;2,2;4,9;4,5;3,5;20,4;7,4;1,3;58,9;13,4
;    Liguria;;31,6;68,4;6,9;12;7,4;13,3;2,9;4,6;32,5;0,8;4,3;57;13,8
;    Lombardia;;40,5;59,5;6,9;16,2;0,8;13;6;3,2;18,7;0;6,4;61;14,9
;    Trentino Alto Adige / Südtirol;;44,5;55,5;7,7;20,8;1;10,9;2,6;2,1;11,5;0;11,2;58,6;14,5
;    Provincia Autonoma Bolzano / Bozen;;36,6;63,4;6,1;11,8;0,7;15,1;9,3;4,2;25,7;0;1,8;63,3;15,3
;    Provincia Autonoma Trento;;24,1;75,9;7,7;11,7;0,2;17,9;4,7;4,5;35,8;1,7;5,4;50,6;20,9
;    Veneto;;21,9;78,1;3,7;12,3;0;17,8;7,1;4,6;35,3;0,7;2,1;53,7;17,5
;    Friuli-Venezia Giulia;;27,2;72,8;5,4;16,6;0,5;12,5;2,9;5,6;35,8;1,2;6,5;60,2;16
;    Emilia-Romagna;;21,5;78,5;7,6;14,5;0,2;8,4;2,7;5,2;43,4;6,2;3,7;65,2;13,2
;    Toscana;;21,9;78,1;4,3;15,3;0,8;9,3;8,6;8,7;36,2;1,1;1,4;56,4;13,7
;    Umbria;;19,6;80,4;3,9;14;1;11,9;9;7,8;38,1;1,8;1,2;59,8;11,9
;    Marche;;28,2;71,8;4;19,1;8,1;8;3,1;6,5;32,1;2,3;0,5;53,1;14,3
;    Lazio;;24,6;75,4;1,6;15,5;1,8;14,9;5,6;6,2;34,9;0,3;0,9;56,7;11,6
;    Abruzzo;;17,7;82,3;4;7,8;0;15,5;5,8;7,8;49,8;1,4;0,6;54,5;15,6
;    Molise;;37,6;62,4;10,4;5,3;5,9;8,5;1,7;5,2;33,2;1,6;0;51;11,1
;    Campania;;39,9;60,1;5,8;6,2;0,6;8,8;0;3,4;36,3;0,4;0,4;54,5;8,9
;    Puglia;;41,2;58,8;0,7;11,4;1,6;14,5;3,5;4,2;26,3;0;0;61;11,4
;    Basilicata;;22,4;77,6;3,3;10,6;2;13,8;4,9;4,5;44,8;0,2;0,1;49,4;11,4
;    Calabria;;34,5;65,5;3;8,4;1,6;11,3;2,9;5,7;38,3;1,9;0,2;52,9;10,8
;    Sicilia;;32,8;67,2;3;14,9;0;15,1;3,1;5,2;35,2;0;0,6;52,9;14,2
;    Sardegna;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
